id_persona|fecha_relevamiento|fecha_actualizacion|costeo_estudios_familiar|costeo_estudios_plan_social|costeo_estudios_trabajo|costeo_estudios_beca|costeo_estudios_otro|costeo_estudios_descripcion|beca|beca_fuente_universidad|beca_fuente_nacional|beca_fuente_provincial|beca_fuente_municipal|beca_fuente_internacional|beca_fuente_otra|beca_tipo_economica|beca_tipo_servicios|beca_tipo_investigacion|beca_economica_transporte|beca_economica_efectivo|beca_economica_fotocopias|beca_economica_habitacional|beca_economica_comedor|trabajo_existe|trabajo_hace|trabajo_ocupacion|trabajo_hora_sem|trabajo_carrera|trabajo_tarea_descripcion|trabajo_familiar|trabajo_con_descuentos_jubilatorios|trabajo_recibe_pago
67656|2022-12-05|2023-12-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52895|2012-05-16|2012-05-16|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|docente|N|S|S
50349|2002-04-15|2002-04-15|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
49121|2012-12-06|2013-03-01|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|sistemas web|N|S|S
51058|2017-04-20|2017-04-20|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51539|2015-09-02|2016-02-22|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54031|2022-02-08|2024-03-14|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Sin relación|Docente|N|S|S
57229|2022-08-17|2024-02-08|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
49591|2022-06-21|2022-06-21|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Parcial|análisis de proyectos|N|S|N
54914|2021-02-08|2021-02-08|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
54765|2019-03-21|2021-02-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51969|2008-04-07|2008-04-07|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
40745|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
90109|2023-08-31|2023-08-31|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
43425|2022-06-21|2022-06-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
56832|2022-03-22|2023-12-07|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47741|2018-05-11|2018-05-11|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|administrador de red|N|S|S
49574|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
54328|2019-02-05|2023-04-26|S|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
48967|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
56337|2022-02-07|2022-04-10|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54878|2022-06-27|2024-05-16|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53933|2019-10-23|2019-10-23|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Mantenimiento de Sistemas, desarrollo, Redes|N|S|S
54745|2022-02-25|2024-02-04|S|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||||N
16793|2022-09-05|2024-02-05|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollador|N|S|S
49941|2010-02-16|2010-02-16|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Laburo|N|S|S
50323|2022-02-20|2022-02-20|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 20 y hasta 35 horas|Sin relación|Empleada|N|S|S
53466|2022-08-23|2024-08-20|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)|Cuenta propia / Independiente|||||||N
57022|2022-08-01|2022-08-03|S|N|N|N|||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
48564|2018-04-13|2018-04-13|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Developer|N|S|S
78444|2023-02-06|2024-08-01|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
50894|2017-10-03|2017-10-03|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Parcial|servicio de mantenimiento de pc en general|N|N|S
55911|2022-08-17|2023-12-20|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Trabajos Industriales|N|N|S
56508|2022-10-06|2024-08-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
51046|2016-02-18|2016-02-18|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|docente|N|S|N
78238|2023-01-02|2024-03-03|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
49183|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
54616|2019-03-07|2024-02-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|ATENCIÓN AL PUBLICO|N|N|N
56907|2021-11-23|2023-12-08|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
49248|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
41907|2021-04-03|2024-02-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
56537|2022-03-04|2023-03-25|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Parcial|Contadora|N|N|S
55022|2022-11-04|2023-11-17|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
53726|2021-03-30|2021-03-30|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Sin relación|NIÑERA|N|N|N
56918|2022-10-19|2023-11-13|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
54105|2022-09-04|2024-01-15|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Desarrollo De Software|N|S|S
55892|2022-03-03|2022-03-03|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Parcial|ELECTRICISTA|N|N|N
105823|2024-08-08|2024-08-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50860|2017-04-21|2017-04-21|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
49405|2009-06-11|2009-06-11|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
47945|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
56623|2022-03-21|2024-08-04|S|N|N|S|N||S|N|S|N|N|N|N|S|N|N|S|S|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48286|2006-03-09|2007-02-16|N||S||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Hasta 10 horas|Sin relación||||S
44665|2022-10-04|2022-10-04|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
53434|2022-10-06|2024-02-06|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Total|Desarrollador|N|S|S
52951|2012-06-01|2012-06-01|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|docente|N|S|S
51685|2015-03-02|2015-03-02|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Java Developer|N|S|N
56339|2022-08-09|2023-08-28|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51320|2006-04-11|2006-04-19|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|||Más de 20 y hasta 35 horas|Total||||S
53052|2020-08-19|2020-08-19|N|N|S|S|N||S|N|S|N|N|N|N|N|N|S|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Parcial|Docencia|N|S|S
78427|2023-02-06|2024-03-03|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|35 o más horas|Sin relación|Mozo En Castillo Morisco|N|N|S
49817|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
33900|2022-02-12|2022-04-24|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días|Cuenta propia / Independiente|||||||N
55950|2022-02-15|2022-07-21|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
54691|2019-03-21|2019-03-21|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
57006|2022-08-31|2022-08-31|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
89758|2023-08-09|2023-08-09|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
51964|2018-03-23|2018-08-27|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|UI Engineer|N|N|S
47459|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
53193|2015-02-25|2015-02-25|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|Técnico en Comunicaciones|N|S|S
52727|2012-04-12|2012-04-12|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
56698|2022-10-21|2024-02-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
56619|2022-03-21|2023-09-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
55495|2022-10-09|2023-11-16|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
89860|2023-08-15|2024-02-14|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
50789|2015-10-22|2015-10-22|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|ANALISTA DE PROCESOS|N|S|S
42278|2021-03-29|2024-02-06|S|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Parcial|Trabajo En Cinemacenter Tandil|N|S|S
57328|2022-12-13|2022-12-13|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
53493|2015-04-08|2015-04-10|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
49987|2004-02-09|2004-02-09|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
52128|2009-03-25|2009-03-25|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
52535|2017-04-20|2017-05-16|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Pasante|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|Desarrollo de videojuegos|N|N|S
51205|2005-04-07|2005-04-07|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
103704|2024-02-01|2024-02-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Sin relación|AYUDANTE DE PROFESOR DE PADDLE|N|N|S
56182|2022-02-22|2022-02-22|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Permanente (incluye fijo, estable, de planta)|Más de 10 y hasta 20 horas|Parcial|BIOQUÍMICA|N|S|S
54050|2022-11-09|2023-11-13|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)|Obrero o empleado (asalariado)|||||||N
52217|2016-02-04|2016-02-04|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
57397|2022-10-27|2023-12-01|S|N|N|S|N||S|N|S|N|N|N|N|S|N|N|S|S|S|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
49867|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
53778|2017-03-29|2017-08-18|S|N|N|S|N||N|N|S|N|N|N|N|S|N|N|N|S|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
48108|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
31476|2016-03-28|2016-03-28|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|EDITOR - ANIMADOR 3D - FOTOGRAFO|N|S|S
56838|2022-10-27|2023-12-01|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Total|PROFESORA DE MATEMATICA|N|S|S
50299|2014-10-23|2015-02-07|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Hasta 10 horas|Total|Desarrollador Java|N|S|N
55686|2021-07-12|2021-07-12|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
77612|2022-12-15|2022-12-15|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Sin relación|ENFERMERA|N|S|N
55480|2022-08-16|2024-02-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
50506|2006-09-14|2006-09-14|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)|||Hasta 10 horas|Parcial||||N
50387|2004-03-11|2004-03-11|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
31507|2022-06-28|2022-06-28|S|N|S|N|N||S|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días|Pasante|||||||N
104233|2024-02-16|2024-02-16|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Más de 10 y hasta 20 horas|Parcial|Docente Secundaria|N|S|S
52043|2014-08-06|2014-08-06|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
53639|2022-02-07|2022-03-14|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|35 o más horas|Total|Profesora de Matemática|N|S|S
47800|2003-02-27|2003-02-27|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
55199|2022-08-14|2023-11-24|S|N|N|S|N||S|N|S|N|N|N|N|S|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
57275|2022-08-25|2023-11-28|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
54578|2022-04-06|2024-03-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
48031|2011-02-15|2011-02-15|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Obrero o empleado (asalariado)|Permanente (incluye fijo, estable, de planta)|Más de 20 y hasta 35 horas|Total|Empleado|N|S|S
30330|2021-02-27|2023-03-03|N|N|S|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|Trabajó al menos una hora (incluye a los que no trabajaron por licencia, vacaciones, enfermedad)|Cuenta propia / Independiente|Temporaria (incluye changa, trabajo transitorio, por tarea u obra, suplencia, etc.)|Hasta 10 horas|Parcial|VENTA DE ROPA ONLINE|N|N|S
55549|2022-09-16|2023-11-03|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
49728|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
95383|2021-02-17|2024-03-01|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y buscó trabajo en algún momento de los últimos 30 días||||||N|N|N
89864|2023-08-15|2023-08-15|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
22835|2019-03-07|2023-04-25|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
49418|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
47503|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
51006|2006-02-21|2007-02-19|S||N||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||||N
47892|2002-04-01|2002-04-01|||||||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|||||||||N
105965|2024-08-14|2024-08-14|N|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
55835|2022-11-22|2024-02-08|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
52742|2022-10-26|2023-05-02|S|N|N|N|N||N|N|N|N|N|N|N|N|N|N|N|N|N|N|N|No trabajó y no buscó trabajo (no esta pensando en trabajar)||||||N|N|N
