id_persona|nivel_estudio|institucion|colegio|adeuda_materias_secundario|titulo|razon_abandono
22224|Secundario||ESCUELA DE EDUCACIÓN MEDIA NRO.1 ARMADA ARGENTINA||Bachiller,  modalidad Economía y Gestión de las Organizaciones|
22224|Universitario|Unicen||||
22378|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº 2||BACHILLER MODALIDAD CIENCIAS NATURALES|
22379|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER MODALIDAD CIENCIAS NATURALES|
22379|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
22380|Secundario||COLEGIO INDUATRIAL|||
22436|Desconoce|Universidad de Exactas||||
22436|Secundario||COLEGIO SAN IGNACIO||Nivel de Educación Polimodal Mod: Producción de Bienes y Servicios|
22437|Desconoce|Facultad de Ciencias Exactas||||
22437|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA  N° 2 ING. FELIPE SENILLOSA||NIVEL POLIMODAL - MODALIDAD: CIENCIAS DE LA NATURALEZA|
22437|Superior|Universidad Nacional del Centro de la Prov. de Buenos Aires|||Licenciado en Tecnología Ambiental|
22439|Desconoce|Facultad de Ciencias Exactas||||
22439|Secundario||COLEGIO NACIONAL ARTURO ILLIA||BACHILLER|
22440|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1||BACHILLER MODALIDAD CIENCIAS NATURALES|
22440|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
22440|Universitario|Universidad Nacional Del Centro De La Provincia De Buenos Aires||||
22441|Desconoce|Facultad de Ciencias Exactas||||
22442|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 2 DOMINGO F. SARMIENTO||Bach.Modalidad Econ.y Gestión de las Org.y  Técnico en Gestión Organizacional|
22442|Superior|Universidad Nacional del Centro de la Prov. de Buenos Aires|||Licenciado en Tecnología Ambiental|
22492|Secundario||INSTITUTO MONS. CESAR CANEVA||BACHILLER MODALIDAD ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
22495|Secundario||NO ESTA|||
22534|Secundario||INSTITUTO SANTA MARIA||PERITO MERCANTIL|
22534|Superior|Instituto Privado Sagrado Corazón||||
22579|Secundario||ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA|||
22596|Secundario||COLEGIO SAGRADA FAMILIA||BACHILLER CON ORIENTACION EN CIENCIAS ECONOMICAS|
22596|Universitario|UNICEN FACULTAD HUMANAS||||
22629|Secundario||ESCUELA TECNICA NRO. 1 LIBERTADOR SIMON BOLIVAR||Bachiller en Producción de Bienes y Servicios /Téc.en Equipos e Instalaciones Electromecánicas|
22629|Superior|Instituto Superior de Formación Técnica N° 130|||TÉCNICO SUPERIOR EN ENERGÍA CON ORIENTACIÒN INDUSTRIAL|
22655|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1 GRAL JOSE DE SAN MARTIN||BACHILLER EN CIENCIAS SOCIALES|
22655|Universitario|Universidad Nacional de la Provicincia De Buenos Aires||||
22690|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
22708|Secundario||INSTITUTO EXCELSIOR||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
22758|Secundario||ESCUELA MODELO ARGENTINA||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
22758|Universitario|universidad nacional del centro de la provincia de buenos aires||||
22783|Secundario||COLEGIO NACIONAL PROFESOR FROILAN FERRERO||BACHILLER CON ORIENTACION EN CIENCIAS EXACTAS|
22792|Secundario||NO ESTA||Bachiller en Arte - Artes Visuales|
22799|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1 DOMINGO FAUSTINO SARMIENTO||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
22822|Secundario||NO ESTA||BACHILLER CONTABLE|
22829|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
22834|Secundario||ESTRELLA DE BELEN||BACHILLER EN COMUNICACIÓN|
22834|Universitario|UNICEN||||
22835|Secundario||ECOLE SECONDAIRE MONT-BLEU||BACHILLER CON ORIENTACION COMUNICACION SOCIAL|
22924|Secundario||ESCUELA DE EDUCACIÓN MEDIA NRO.1 ARMADA ARGENTINA||BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.|
22924|Secundario||ESCUELA NORMAL SUPERIOR NRO.1 PTE.R.SAENZ PEÑA||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
22924|Universitario|Facultad de Ciencias Económicas - UNICEN||N|Licenciatura En Gestión Tecnológica|
22924|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||N|CONTADOR PÚBLICO|
22926|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº2||BACHILLER EN ARTE - ARTES VISUALES|
22929|Secundario||ESCUELA DE EDUCACION SECUNDARIA NRO. 10 GRAL. JOSE DE SAN MARTIN||BACHILLER EN CIENCIAS NATURALES|
22929|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
22959|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
22964|Secundario||ESCUELA DE EDUCACION SECUNDARIA Nº 18||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
22964|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
22964|Universitario|UNICEN||||
22988|Secundario||ESCUELA DE EDUCACIÓN MEDIA NRO 1 ALVARO BARROS||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
22988|Secundario||ESCUELA DE EDUCACIÓN MEDIA NRO 1 ALVARO BARROS||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
22996|Secundario||COLEGIO AYRES DEL CERRO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
22996|Secundario||COLEGIO SECUNDARIO AIRES DEL CERRO||BACHILLER EN CIENCIAS NATURALES|
23026|Secundario||ESCUELA SECUNDARIA Nº7 ROBERTO DABIDOS||ARTE, DISEÑO Y COMUNICACIONES|
23029|Secundario||NO ESTA|N|BACHILLER EN ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
23033|Secundario||ESCUELA DE EDUCACION MEDIA NRO.7||HUMANIDADES: CIENCIAS SOCIALES|
23040|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|N|Bachiller en Artes Visuales con Especialidad en Producción-Pintura|
23080|Secundario||INSTITUTO INMACULADA CONCEPCION||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
23080|Secundario||INSTITUTO INMACULADA CONCEPCION||PERITO MERCANTIL ESPECIALIZADO EN ADMINISTRACIÓN DE EMPRESAS|
23080|Universitario|UNICEN||||
23089|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23099|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23101|Secundario||ANEXO I DE ESCUELA SECUNDARIA Nº1||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23123|Secundario||INSTITUTO SANTA ROSA DE LIMA||BACHILLER EN CIENCIAS SOCIALES|
23128|Secundario||COLEGIO SAN JOSE|N|Bachiller Ciencias Sociales|
23141|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|||
23141|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE Nº1||Bachiller en Música con Especialidad en Realización Musical en Vivo - Instrumento|
23156|Secundario||NO ESTA||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
23159|Secundario||ESCUELA POLIMODAL NRO. 2 BERNARDINO RIVADAVIA||BACHILLER EN CIENCIAS EXACTAS|
23159|Superior|ISD Joaquín V Gonzalez||||
23159|Superior|Universidad Nacional del Centro de la Prov. de Buenos Aires|||Licenciado en Educacion Matematica|
23159|Universitario|UNICEN||||
23162|Secundario||NO ESTA||BACHILLER EN CIENCIAS NATURALES|
23168|Secundario||NO ESTA||BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
23175|Secundario||C.E.N.S. NRO 451 PLAN FINES||BACHILLER ADMINIST.CONTABLE|
23175|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23175|Universitario|Unicen||||
23191|Secundario||ESCUELA DANTE ALIGHIERI||BACHILLER EN CIENCIAS NATURALES|
23203|Secundario||INSTITUTO NORTE||BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS Y NATURALES|
23203|Universitario|Universidad Abierta Interamericana||||
23203|Universitario|UNIVERSIDAD NACIONAL DE LOMAS DE ZAMORA||||
23212|Secundario||C.E.N.S. NRO 451 PLAN FINES||BACHILLER ACELERADO PARA ADULTOS PERITO CONTABLE|
23212|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23252|Secundario||INSTITUTO SAN MIGUEL||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
23252|Superior|Instituto Superior De Formación Docente Y Técnica N° 152||||
23450|Posgrado|Flacso - Argentina||N|Doctorado En Ciencias Sociales|
23450|Posgrado|Flacso - Argentina||N|Maestría En Estudios Sociales Agrarios|
23450|Universitario|Univeridad del Salvador (USAL)||N|Licenciaura En Sociología|
23457|Secundario||ESCUELA AGRARIA NRO. 1 PERITO MORENO||BACHILLER CON ORIENTACION AGROPECUARIA|
23510|Secundario||INSTITUTO NUESTRA SRA.DE LUJAN||BACHILLER CON ORIENTACION DOCENTE|
23513|Secundario||ESCUELA DE EDUCACION MEDIA NRO 2||BACHILLER EN CIENCIAS NATURALES|
23513|Secundario||ESCUELA DE EDUCACION MEDIA NRO 2||Polimodal Especialidad Ciencias Exactas y Naturales|
23513|Superior|Isfd n° 163||||
23513|Superior|ISFD N° 163||||
23545|Desconoce|UNICEN - Facultad de Ciencias Exactas||||
23545|Secundario||INSTITUTO SUPERIOR NUESTRA SEÑORA DEL ROSARIO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
23546|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER EN CIENCIAS NATURALES|
23546|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||MODALIDAD CIENCIAS NATURALES|
23547|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
23553|Secundario||COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
23553|Superior|ISFDn°10||||
23556|Secundario||ESCUELA DE EDUCACION SECUNDARIA Nº1 FRANCISCO NARCISO DE LAPRIDA||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
23556|Secundario||ESCUELA POLIMODAL NRO. 1 FRANCISCO N DE LAPRIDA||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
23557|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER EN CIENCIAS NATURALES|
23557|Secundario||INSTITUTO SAGRADA FAMILIA DIPREGEP N° 4805||BACHILLER EN CIENCIAS NATURALES|
23564|Secundario||COLEGIO PRIVADO LIBERTAS||Bachiller modalidad Ciencias Naturales|
23564|Superior|Instituto Superior De Formación Docente N°22||||
23620|Secundario||NO ESTA||BACHILLER AGRARIO|
23629|Secundario||NO ESTA||BACHILLER CON ORIENTACION EN CIENCIAS SOCIALES|
23648|Secundario||COLEGIO NUESTRA TIERRA||BACHILLER EN CIENCIAS NATURALES|
23648|Universitario|universidad nacional de la plata||||
23650|Secundario||ESCUELA SECUNDARIA Nº1 GRAL. ANTONIO GONZALEZ BALCARCE||BACHILLER EN CIENCIAS SOCIALES|
23680|Secundario||NO ESTA|N|BACHILLER C/INTENSIFICACION EN IDIOMA EXTRANJERO|
23701|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1||Bachiller en Música con Especialidad en Realización Musical en Vivo - Instrumento|
23706|Secundario||ESCUELA NACIONAL ERNESTO SABATO|N|Bachiller en Ciencias de la Naturaleza|
23728|Secundario||NO ESTA||BACHILLER EN CIENCIAS SOCIALES|
23746|Secundario||ESCUELA SECUNDARIA TECNICA N°5 JUAN DOMINGO PERON|N|Técnico en Servicios Turísticos|
23746|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23779|Desconoce|-||||
23779|Secundario||Enape|N|Bach.en la mod. Arte Diseño y Comunicac.y Téc.en Música Orient.Auxil.de D.Coral|
23779|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23791|Secundario||INSTITUTO DIVINO MAESTRO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
23791|Secundario||INSTITUTO DIVINO MAESTRO||BACHILLER EN CIENCIAS NATURALES|
23791|Universitario|Universidad Tecnologica Nacional Sede Mar Del Plata||||
23805|Secundario||ESCUELA BACHILLERATO TECNICO QUIMICO||BACHILLER EN ARTES|
23830|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº 10 GRAL JOSE DE SAN MARTIN||BACHILLER COMUN C/INTENSIF. EN IDIOMAS EXTRANJEROS|
23830|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23830|Superior|I.S.F.D 166||||
23849|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA NRO.2 FLORENTINO AMEGHINO|N|Bachiller en Economía y Administración|
23859|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1 LUCIO V. MANSILLA||BACHILLER EN EDUCACION FISICA|
23968|Secundario||ESCUELA NACIONAL ERNESTO SABATO||ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
23968|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23979|Desconoce|-||||
23979|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
23984|Secundario||E.P.E.T. 12 ING. JUAN CARLOS FONTANIVE||TÉCNICO ELECTROMECANICO|
23984|Secundario||ESCUELA PROVINCIAL DE ENSEÑANZA TÉCNICA 12 ING. JUAN CARLOS FONTANIVE||TÉCNICO MECÁNICO ELECTRICISTA|
24002|Secundario||COLEGIO NUEVAS LENGUAS|N|BACHILLER EN CIENCIAS NATURALES|
24014|Secundario||ESCUELA DE EDUCACION MEDIA NRO.11 ARTE 3 CENTRO POLIVALENTE DE ARTE DE TANDIL||Bach.Mod.Com. Arte y Diseño/Téc.en Artes Visuales:Orient. Aux.Ilustrador|
24014|Superior|Instituto del Profesorado de Arte Tandil||||
24017|Secundario||COLEGIO SAN JOSE||BACHILLER EN CIENCIAS SOCIALES|
24029|Secundario||ESCUELA DE EDUCACION MEDIA N°1 MINISTRO ZARINI||BACHILLER|
24034|Secundario||ESCUELA DE EDUCACION SECUNDARIA AGRARIA Nº1 DR. RAMON SANTAMARINA||BACHILLER AGRARIO|
24058|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
24058|Universitario|UNICEN||||
24120|Secundario||COLEGIO DE LA SIERRA||Bachiller en Ciencias Sociales|
24123|Secundario||ESCUELA DE EDUCACION SECUNDARIA N° 8 FUERTE DE LA INDEPENDENCIA||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
24148|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
24156|Secundario||INSTITUTO SAGRADA FAMILIA||BACHILLER EN CIENCIAS NATURALES|
24416|Secundario||ESCUELA AGROP.DE TRES ARROYOS||BACHILLER CON ORIENTACION AGROPECUARIA|
24484|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|||
24484|Universitario|UNCPBA||||
24484|Universitario|Universidad Nacional Del Centro De La Provincia De Buenos Aires||||
24491|Secundario||ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|||
24491|Universitario|Universidad Nacional del Centro de la Pcia. Bs.As.||||
24502|Posgrado|Facultad de Ciencias Económicas - UNICEN||N|Magister en Administración de Negocios|
24502|Universitario|Unicen||||
24510|Secundario||CENTRO DE ESTUDIOS SUPERIOR DEL SUR||BACHILLER EN ECONOMÍA Y GESTIÓN DE LAS ORGANIZACIONES|
24510|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires|||Licenciada en Ciencias Físicas|
24576|Secundario||ESCUELA NRO. 8012 SAGRADO CORAZON||PERITO MERCANTIL|
24576|Superior|Isfd N° 808||||
24675|Secundario||COLEGIO NACIONAL JOSE MANUEL ESTRADA||BACHILLER EN CIENCIAS NATURALES|
24675|Superior|Isfdyt N° 10||||
24675|Superior|PROFESORADO||||
24677|Secundario||INSTITUTO INMACULADA CONCEPCION||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
24678|Secundario||AULA SAT. Nº 02: ESC. ADULTOS Nº 34||BACHILLER EN ARTES|
24791|Secundario||ESCUELA NORMAL NACIONAL SUPERIOR GRAL. JOSÉ DE SAN MARTÍN||BACHILLER C/ ESP.EN LENGUAS VIVAS/LENGUAS MODERNAS|
24791|Superior|INSTITUTO DE FORMACIÓN DOCENTE Y TÉCNICA Nº 10||||
24968|Secundario||ESCUELA POLIMODAL NRO. 8 FUERTE DE LA INDEPENDENCIA||BACHILLER EN COMUNICACION SOCIAL|
25024|Secundario||ANEXO I DE ESCUELA SECUNDARIA Nº1||Nivel Polimodal: Modalidad: Arte, Diseño y Comunicación|
25024|Superior|Instituto De Formación Docente N° 10||||
25039|Secundario||ESCUELA TECNICA NRO. 3||Bachiller en Promoción Socio Cultural|
25046|Secundario||COLEGIO AYRES DEL CERRO|N|Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
25089|Secundario||DE COMERCIO LIB. GRAL. SN MARTIN|||
25112|Secundario||ESCUELA POLIMODAL NRO. 2||Bachiller,  modalidad Economía y Gestión de las Organizaciones|
25112|Superior|Isfd N 164||||
25139|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO||BACHILLER EN CIENCIAS NATURALES|
25139|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires||||
25163|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
25201|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
25264|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº19||Bachiller en Arte - Literatura|
25264|Universitario|Facultad de Ciencias Humanas - UNICEN||N|Tecnico En Sig|
25307|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº2 DOMINGO F. SARMIENTO|N|BACHILLER EN CIENCIAS NATURALES|
25328|Desconoce|ninguno||||
25328|Secundario||ANEXO I DE ESCUELA SECUNDARIA Nº1||BACHILLER EN CIENCIAS NATURALES|
25388|Secundario||"Escuela De Educación Secundaria Nº1 ""Ministro Zarini"""|N|Ciencias Naturales|
25402|Secundario||ESCUELA TECNICA NRO. 3||Técnico en Informática Personal y Profesional|
25402|Universitario|Universidad De Belgrano||||
25417|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|||
25417|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE Nº1||Bachiller en Artes Visuales con Especialidad en Producción - Ceramica|
25572|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ|||
25572|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
25615|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
25622|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA NRO. 1 MINISTRO ZARINI||BACHILLER EN COMUNICACIÓN|
25730|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº 11 (EX. CENTRO POLIVALENTE DE ARTE)||BACHILLER CON ORIENTACION MUSICAL.|
25754|Secundario||COLEGIO SAN JOSE||Bachiller modalidad Ciencias Naturales|
25754|Universitario|UNIVERSIDAD NACIONAL DE LA PLATA||||
25754|Universitario|Unlp||||
25842|Secundario||ESCUELA DE EDUCACION MEDIA N°6 (EX COLEGIO NACIONAL)||BACHILLER CON ORIENTACION AUXILIAR DE LABORATORIO|
25842|Superior|Instituto 148||||
25985|Secundario||ESCUELA DE EDUCACION MEDIA N° 202||BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION|
25985|Superior|"Instituto Superior de Formación Docente y Técnica N° 33 ""Prof. Emilio G. de la Calle"""|||PROFESOR DE EDUCACIÓN SECUNDARIA EN MATEMÁTICA|
25998|Secundario||ESCUELA NACIONAL DE COMERCIO CORONEL ALVARO BARROS||BACHILLER CON ESPECIALIZACION EN GESTION Y ADMINISTRACION|
25998|Superior|Instituto Superior De Formación Docente N° 22||||
25998|Superior|"ISFD N° 22 ""DR ADOLFO ALSINA"""||||
26108|Desconoce|UNICEN Facultad de Ciencias Exactas||||
26108|Secundario||INSTITUTO BRIG.GRAL.MARTIN RODRIGUEZ||BACHILLER CON ORIENTACION EN ECONOMIA Y ADMINISTRACION|
26109|Desconoce|UNICEN Facultad de Ciencias Exactas||||
26109|Secundario||COLEGIO SAN JOSE||BACHILLER EN CIENCIAS SOCIALES|
26110|Secundario||ESCUELA NACIONAL DE COMERCIO FUERTE INDEPENDENCIA||BACHILLER CON ORIENTACION EN COMUNICACION SOCIAL|
26111|Secundario||INSTITUTO NTRA.SRA.DEL ROSARIO|||
26112|Secundario||COLEGIO SAN JOSE||BACHILLER EN ECONOMÍA Y ADMINISTRACION|
26112|Universitario|Universidad Nacional del Centro de la Provincia de Buenos Aires|||Licenciado en Tecnología Ambiental|
26113|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA N° 10||BACHILLER EN CIENCIAS NATURALES|
26114|Secundario||Colegio Nacional Ernesto Sabato|N|Bachiller en Ciencias de la Naturaleza|
26116|Desconoce|UNICEN - Facultad de Ciencias Exactas||||
26116|Secundario||INSTITUTO INMACULADA CONCEPCION||BACHILLER ESPECIALIZADO EN PEDAGOGIA|
26116|Universitario|unicen||||
26118|Secundario||COLEGIO SAN PATRICIO||BACHILLER CON ORIENTACION EN CIENCIAS NATURALES|
26130|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº 2||BACHILLER EN CIENCIAS SOCIALES|
26205|Secundario||"ESCUELA DE EDUCACION SECUNDARIA NRO. 1 ""MANUEL BELGRANO"""||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
26321|Secundario||ESCUELA DE EDUCACION SECUNDARIA NRO.3 CARMELO SANCHEZ||BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
26329|Secundario||INSTITUTO SAN JOSE|N|BACHILLER EN CIENCIAS NATURALES|
26348|Secundario||"Escuela De Educación Secundaria Agraria Nº1 ""Dr. Ramón Santamarina"""|N|TÉCNICO EN PRODUCCIÓN AGROPECUARIA|
26435|Secundario||INSTITUTO NUESTRA SEÑORA DE NUEVA POMPEYA|N|BACHILLER EN CIENCIAS SOCIALES|
26437|Secundario||NO ESTA|N|Bacjillerato En Comunicacion|
26460|Secundario||COLEGIO SAN JOSE|N|BACHILLER MODALIDAD HUMANIDADES Y CIENCIAS SOCIALES|
26460|Universitario|Univesidad Nacional de la PLata||||
26470|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
26477|Secundario||COLEGIO HOLANDES (EX 9000)||Polimodal Especialidad Ciencias Exactas y Naturales|
26477|Universitario|Universidad Provincial Del Sudoeste||||
26485|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
26524|Secundario||ESCUELA DE EDUCACION SECUNDARIA N°1 LUCIO V. MANSILLA||BACHILLER EN CIENCIAS SOCIALES|
26734|Secundario||COLEGIO SAN JOSE|N|BACHILLER EN ECONOMÍA Y ADMINISTRACIÓN|
26755|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1||Bachiller en Música con Especialidad en Realización Musical en Vivo - Instrumento|
26800|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE N°1|N|Bachiller en Artes Visuales con Esp.en Producción - Grabado y Arte Impreso|
26846|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA Nº4||Bachiller en Arte - Teatro|
26860|Secundario||ESCUELA DE EDUCACION MEDIA NRO. 1  GRAL. ANTONIO GONZALEZ BALCARCE||BACHILLER CONTABLE|
26860|Superior|Isfdyt N 32||||
26881|Secundario||NO ESTA||Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico|
26895|Secundario||ESCUELA SECUNDARIA ESPECIALIZADA EN ARTE Nº1|N|Bachiller en Música con Especialidad en Realización Musical en Vivo - Instrumento|
26900|Secundario||ESCUELA DE EDUCACIÓN SECUNDARIA TÉCNICA Nº4 JOSÉ HERNANDEZ||TÉCNICO EN TECNOLOGIA DE LOS ALIMENTOS|
26949|Secundario||ESCUELA NACIONAL DE COMERCIO NOCTURNA DOCTOR SANTIAGO SEGUNDO CORTINEZ||BACHILLER|
26974|Secundario||INSTITUTO JESUS OBRERO||PERITO MERCANTIL|
26974|Universitario|Unicen||||
27088|Secundario||ARISTIDES VILLANUEVA||BACHILLER CON ORIENTACION AUXILIAR DE LABORATORIO|
27170|Desconoce|N||||
27381|Desconoce|UNCPBA||||
27414|Secundario||COLEGIO NACIONAL PROFESOR FROILAN FERRERO||BACHILLER|
27429|Secundario||ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA||TÉCNICO MECÁNICO ELECTRICISTA|
27429|Universitario|Nacional Del Centro de la provincia de Buenos Aires||||
27875|Secundario||ESCUELA DE EDUCACION MEDIA NRO.3 REPUBLICA DEL ECUADOR||BACHILLER CON ORIENTACION EN TURISMO|
28039|Secundario||ESCUELA POLIMODAL NRO. 8 FUERTE DE LA INDEPENDENCIA||BACHILLER CON ORIENTACION EN TECNICAS DE LABORATORIO|
28039|Superior|INSTITUTO SUPERIOR DE FORMACION TECNICA Nº 75||||
28140|Secundario||COLEGIO SECUNDARIO CAPITAN DE FRAGATA CARLOS MARIA MOYANO||BACHILLER|
