nombre|carrera|plan|materia|nombre_materia|anio_de_cursada|periodo_dictado|obligatoria
Licenciatura en Tecnología Ambiental|209|2006b|0178|Radiación|4|2do Cuatrimestre|S
Licenciatura en Tecnología Ambiental|209|2006b|0179|Tratamiento de Efluentes Gaseosos|5|1er Cuatrimestre|S
Licenciatura en Tecnología Ambiental|209|2006b|0180|Tratamiento de Efluentes Líquidos|5|1er Cuatrimestre|S
Licenciatura en Tecnología Ambiental|209|2006b|0181|Tratamiento de Residuos Sólidos|5|1er Cuatrimestre|S
Licenciatura en Tecnología Ambiental|209|2006b|0182|Evaluación de Impacto Ambiental|5|2do Cuatrimestre|S
Licenciatura en Tecnología Ambiental|209|2006b|0209|Práctica Profesional Supervisada|5|2do Cuatrimestre|S
Licenciatura en Tecnología Ambiental|209|2006b|0210|Proyecto Final|5|2do Cuatrimestre|S
Licenciatura en Tecnología Ambiental|209|2006b|0017|Inglés||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|0062|Física Experimental II||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|0065|Estructura de la Materia||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3004|Física Nuclear||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3021|Ensayos Ecotoxicológicos||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3038|Teoría Cuántica de la Física del Estado Sólido||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3048|Termodinámica de los Diagramas de Fase||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3055|Ecología Animal||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3067|Proyectos Experimentales Sencillos||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3075|Modelación Numérica de Areas Estuarinas||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3080|Recursos Biológicos||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|4081|Electrónica||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|4088|Sobre Complejidad y Matemática Elemental||1er Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|0060|Física Experimental I||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|0064|Física Experimental III||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|0068|Termofísica||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|0101|Optica y Fotofísica||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3018|Fluidodinámica Experimental||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3042|Técnicas Espectroscópicas Aplicadas. Análisis de Contaminantes||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3050|Variabilidad Climática y Gases Efecto Invernadero||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3054|Sensores Remotos||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3057|Introducción a las Ciencias Experimentales||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3058|Fuentes Alternativas de Energía||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3059|Gestión Ambiental de Sistemas Rurales||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3060|Gestión Ambiental de la Empresa||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3061|Materia Prima Agroindustrial||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3062|Seguridad e Higiene Industrial||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3063|Microbiología General||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3064|Marcos Naturales y Problemas Ambientales de la Argentina||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3065|Gestión  Ambiental de Sistemas Rurales||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3066|Fuentes de Energía Renovables y Mitigación del Cambio Climático||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|3078|Métodos y Aplicaciones a Estudios Ambientales||2do Cuatrimestre|N
Licenciatura en Tecnología Ambiental|209|2006b|0239|Prueba de Aptitud de Ingles|||N
Licenciatura en Tecnología Ambiental|209|2006b|2002|Optativa Genérica Tecnología Ambiental|||N
Licenciatura en Tecnología Ambiental|209|2006b|3011|Introducción a las Ondas en los Medios Continuos|||N
Licenciatura en Tecnología Ambiental|209|2006b|3053|Gestión Ambiental de Sistemas Urbanos|||N
Licenciatura en Tecnología Ambiental|209|2006b|3079|Sistemas de Información Geográfica|||N
Licenciatura en Tecnología Ambiental|209|2006b|3081|Ordenación Ambiental del Territorio|||N
Licenciatura en Tecnología Ambiental|209|2006b|3082|Cartografía y Teledetección|||N
Licenciatura en Tecnología Ambiental|209|2006b|3083|Investigación Operativa|||N
Licenciatura en Tecnología Ambiental|209|2006b|3084|Termodinámica y Máquinas Térmicas|||N
Licenciatura en Tecnología Ambiental|209|2006b|3089|Tratamientos de Aguas|||N
Licenciatura en Tecnología Ambiental|209|2006b|3090|Tecnologías Alternativas|||N
Licenciatura en Tecnología Ambiental|209|2006b|3091|Modelación de Sistemas Ambientales|||N
Licenciatura en Tecnología Ambiental|209|2006b|3093|Seminario: Agroecología como Proceso de Desarrollo Sustentable|||N
Licenciatura en Tecnología Ambiental|209|2006b|3099|Sanidad Forestal|||N
Licenciatura en Tecnología Ambiental|209|2006b|3100|Cambio Climático y su Efecto sobre el Ambiente|||N
Licenciatura en Tecnología Ambiental|209|2006b|3101|Recursos Hídricos|||N
Licenciatura en Tecnología Ambiental|209|2006b|3102|Biogeografía|||N
Licenciatura en Tecnología Ambiental|209|2006b|3103|Geomorfología y Riesgos Naturales|||N
Licenciatura en Tecnología Ambiental|209|2006b|3109|Recursos Edáficos|||N
Licenciatura en Tecnología Ambiental|209|2006b|3111|Herramientas Informáticas y Nuevas Tecnologías para la Física|||N
Licenciatura en Tecnología Ambiental|209|2006b|3113|Sistemas de Información Geográfica con Aplicaciones en Medio Ambiente|||N
Licenciatura en Tecnología Ambiental|209|2006b|3115|Biología 2|||N
Licenciatura en Tecnología Ambiental|209|2006b|3116|Polímeros y Biopolímeros|||N
Licenciatura en Tecnología Ambiental|209|2006b|3118|Caracterización de Materiales como Herramienta Indispensable para el Desarrollo de Materiales Sustentables|||N
Licenciatura en Tecnología Ambiental|209|2006b|3120|Limnología y Ecología|||N
Licenciatura en Tecnología Ambiental|209|2006b|3121|Ingeniería Acuícola y Manejo de Calidad de Agua|||N
Licenciatura en Tecnología Ambiental|209|2006b|3122|Botánica Aplicada|||N
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0037|Informática Orientada al Usuario|1|1er Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0114|Radiofísica I|1|1er Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0115|Radiología y Salud Pública|1|1er Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0116|Radiofísica II|1|2do Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0117|Enfermería Básica|1|2do Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0118|Psicología Social e Institucional|1|2do Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0112|Anatomía y Fisiología|1||S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0113|Prácticas Profesionales|1||S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0122|Radiofísica III|2|1er Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0123|Etica y Deontología Profesional|2|1er Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0124|Radiofísica IV|2|2do Cuatrimestre|S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0119|Radiodiagnóstico|2||S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0120|Radioterapia|2||S
Tecnicatura en Diagnóstico por Imágenes y Radioterapia|210|2000|0121|Prácticas Profesionales Integradas|2||S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0138|Matemática I|1|1er Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0139|Fundamentos Epistemológicos para la Educación Matemática|1|1er Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0140|Matemática II|1|2do Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0141|Fundamentos Cognitivos para la Educación Matemática|1|2do Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0142|Matemática III|2|1er Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0143|Fundamentos Didácticos para la Educación Matemática|2|1er Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0048|Informática Educativa|2|2do Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0144|Fundamentos Metodológicos para la Educación Matemática|2|2do Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0207|Taller de Tesis|2|2do Cuatrimestre|S
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0017|Inglés|||N
Licenciatura en Educación Matemática - Ciclo de Licenciatura|211|2004|0239|Prueba de Aptitud de Ingles|||N
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0040|Inglés I|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0152|Programación|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0153|Matemática I|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0154|Introducción a la Arquitectura|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0041|Inglés II|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0155|Conceptos Básicos de Comunicación de Datos|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0156|Estructuras de Datos|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0157|Algorítmos|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0158|Matemática II|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0159|Sistemas Operativos|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0160|Tecnologías de Redes I|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0161|Introducción a las Bases de Datos|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0162|Programación en  WEB I|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0163|Configuración y Mantenimiento de Sistemas Operativos Orientados a Redes I|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0164|Tecnologías de Redes II|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0165|Programación en WEB II|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0166|Configuración y Mantenimiento de Sistemas Operativos Orientados a Redes II|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0167|Visualización e Interfaces|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Programación y Administración de Redes|212|2007|0208|Proyecto Final|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0198|Inglés 1|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0216|Programación 1|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0217|Web 1|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0218|Taller de Matemática Computacional|1|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0199|Inglés 2|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0219|Tecnología de la Información en las Organizaciones|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0220|Web 2|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0221|Programación 2|1|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0223|Configuración y Desarrollo de Aplicaciones en Redes|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0224|Programación 3|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0225|Introducción a las Metodologías de Desarrollo de Software|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0226|Bases de Datos|2|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0228|Técnicas de Documentación y Validación|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0229|Interfaces de Usuario e Interacción|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|0230|Arquitecturas Web|2|2do Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|PPS|Prácticas Profesionales (PPS)|3|1er Cuatrimestre|S
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1229|Introducción a .NET|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1235|SQL Server|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1238|Métodos Agiles|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1239|Introducción a Angular JS|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1247|Introducción a Business Analytics|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1248|Introducción a Magento|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1249|Introducción a .Net|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1250|Introducción a Scala|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1251|Introducción a Arquitecturas Spring en Java|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1252|Introducción a Ember|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1253|Métodos Agiles para el Desarrollo de Software|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1271|Introducción a Service Now|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1272|Introducción a Mongo DB|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1273|Introducción a Go|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1274|Introducción a Ruby on Rails|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1275|Introducción a Python|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1307|Introducción a Angular|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1335|Introducción a Docker|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1339|Análisis de Datos Digitales con Google Analytics|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1340|Int. a las Bases de Datos No SQL|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1347|Herramientas para la Inserción Laboral|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1348|Introducción a RPA|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1355|Introducción al Modelo Industria 4.0|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1356|Google Analytics 4: La Nueva Generación de Analytics|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1358|Desarrollo de Aplicaciones Multiplataforma con Flutter|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1359|Introducción a Angular|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1360|Introducción a Desarrollo Mobile Android|||N
Tecnicatura Universitaria en Desarrollo de Aplicaciones Informáticas|213|2014|1364|Introducción Práctica al Framework ReactJS|||N
