id_alumno|id_persona|carrera|plan|fecha_inscripcion|regular|calidad|localidad_nacimiento|colegio_secundario|titulo_secundario
58608|52275|206|1995|2010-03-25|N|Alta Alumno|SAN CARLOS DE BARILOCHE|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR
58609|52276|206|1995|2010-03-25|N|Abandono|TRENQUE LAUQUEN|COLEGIO NACIONAL FUERZA AEREA ARGENTINA (VALLE FERTIL)|
58610|52277|206|1995|2010-03-25|N|Alta Alumno|AZUL|ESCUELA DE COMERCIO L.G.S.M.|
58611|52280|206|1995|2010-03-25|S|Egreso|MAR DEL PLATA|COLEGIO NACIONAL DR. ARTURO U. ILLIA|BACHILLER
58612|52282|206|1995|2010-03-25|S|Egreso|MAR DEL PLATA|ESCUELA LUIS FEDERICO LELOIR|BACHILLER ACADÉMICO
58614|52284|206|1995|2010-03-25|N|Alta Alumno|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|
58615|52286|206|1995|2010-03-25|N|Egreso|AZUL|ESCUELA DE EDUCACIÓN TECNICA Nº2 VICENTE PEREDA|Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico
58620|52268|211|2004|2010-03-25|N|Egreso|LIBERTADOR GENERAL SAN MARTIN|INSTITUTO TECNICO INGENIERO HERMINIO ARRIETA|TÉCNICO ELECTRONICO
58621|52278|211|2004|2010-03-25|N|Alta Alumno|BALCARCE|ESC. TIMOTEO MARADONA|
58622|52285|211|2004|2010-03-25|N|Alta Alumno|RÍO CUARTO||
58624|52287|206|1995|2010-03-26|N|Egreso|DAIREAUX|ESCUELA POLIMODAL NRO. 1 RODOLFO PIROVANO|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58625|52289|206|1995|2010-03-26|N|Egreso|TANDIL|COLEGIO SANTO DOMINGO|
58626|52292|206|1995|2010-03-26|N|Egreso|NECOCHEA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|Bachiller modalidad Prod.de Bienes y Servicios y Técnico en Prod.Agropecuaria
58627|52294|206|1995|2010-03-26|N|Alta Alumno|OLAVARRÍA|ESCUELA POLIMODAL NRO. 1 JORGE L. BORGES|PRODUCCIÓN DE BS. Y SER.: PROD. INDUS.
58628|52295|206|1995|2010-03-26|N|Egreso|SAN CLEMENTE DEL TUYU|ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA|Bachiller modalidad Prod.de Bienes y Servicios y Técnico en Prod.Agropecuaria
58629|52296|206|1995|2010-03-26|S|Alta Alumno|AZUL|INSTITUTO SAN CAYETANO|BACHILLER MODALIDAD CIENCIAS NATURALES
58630|52300|206|1995|2010-03-26|N|Egreso|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
58631|52305|206|1995|2010-03-26|N|Pasivo|TANDIL||
58632|52290|201|2004|2010-03-26|N|Abandono|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58633|52303|201|2004|2010-03-26|N|Alta Alumno|TANDIL|CENTRO DE ESTUDIOS SUPERIOR DEL SUR|
58634|52306|201|2004|2010-03-26|N|Alta Alumno|LOBERIA|ESCUELA AGROTECNICA SARMIENTO|
58635|52290|203|2009|2010-03-26|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58636|52307|204|2003|2010-03-26|N|Alta Alumno|NECOCHEA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58637|52304|207|1997|2010-03-26|N|Alta Alumno|SAN MARTIN|ESCUELA ERNESTO A BAVIO|
58638|17138|209|2006|2010-03-26|N|Alta Alumno|OLAVARRÍA||
58639|52291|211|2004|2010-03-26|N|Alta Alumno|RAMOS MEJIA|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|BACHILLER EN CIENCIAS EXACTAS.
58640|52293|211|2004|2010-03-26|N|Egreso|MAR DEL PLATA|ESCUELA INSDUSTRIAL NRO. 5|
58641|52297|211|2004|2010-03-26|N|Alta Alumno|PUERTO BELGRANO|COLEGIO CLARETIANO|BACHILLER CON ORIENTACION DOCENTE
58642|52302|211|2004|2010-03-26|N|Alta Alumno|OLAVARRÍA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|TÉCNICO MECÁNICO ELECTRICISTA
58643|52288|212|2007|2010-03-26|N|Alta Alumno|OLAVARRÍA|ESCUELA EXPERIMENTAL DE NIVEL MEDIO DIVISADERO Y ANEXO LOS BERROS|
58644|33896|212|2007|2010-03-26|N|Alta Alumno|LAPRIDA|ESCUELA POLIMODAL NRO. 1 FRANCISCO N DE LAPRIDA|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
58645|50822|212|2007|2010-03-29|N|Alta Alumno|CHIVILCOY|ESCUELA DE COMERCIO GENERAL MANUEL BELGRANO|BACHILLER CON ORIENTACION EN CIENCIAS HUMANAS Y SOCIALES
58649|52309|211|2004|2010-03-29|N|Alta Alumno|TRES ARROYOS|ESCUELA DE COMERCIO GENERAL MANUEL BELGRANO|PERITO MERCANTIL NACIONAL
58650|52310|211|2004|2010-03-29|N|Alta Alumno|CASTELAR|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|
58651|52311|211|2004|2010-03-29|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|INSTITUTO SECUNDARIO DANTE ALIGHIERI|BACHILLER EN CIENCIAS FISICO-MATEMATICAS
58656|52308|206|1995|2010-03-29|N|Alta Alumno|AZUL|CENTRO DE FORMACION AGRARIA Y MEDIO AMBIENTE|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58657|52312|206|1995|2010-03-29|S|Egreso|MAR DEL PLATA|ESCUELA TECNICA NRO. 5|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58658|52313|206|1995|2010-03-29|N|Alta Alumno|RAUCH|ESCUELA EXPERIMENTAL FEMENINA|
58659|52314|206|1995|2010-03-29|N|Pasivo|AYACUCHO|ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA|Bach. mod. Arte Dis y Comunicac. y Téc.en Música Orient.Intérprte Básico
58660|52315|206|1995|2010-03-29|N|Egreso|MAR DEL PLATA|INSTITUTO DON ORIONE|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58646|51414|212|2007|2010-03-30|N|Alta Alumno|GENERAL MADARIAGA|COLEGIO PROVINCIAL SUPERIOR NRO. 1 DE RAWSON|
58647|49256|207|1997|2010-03-30|N|Alta Alumno|OLAVARRÍA|DR. RODRIGUEZ Y OLMOS|BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS Y NATURALES
58648|50974|212|2007|2010-03-30|N|Alta Alumno|BOLIVAR|COLEGIO DE LA UNIVERSIDAD NACIONAL DE LA PAMPA|BACHILLER
58652|52322|211|2004|2010-03-30|N|Alta Alumno|PRESIDENCIA ROQUE SAENZ PEÑA|COLEGIO NACIONAL MONSEÑOR DOCTOR PABLO CABRERA|BACHILLER
58653|52325|211|2004|2010-03-30|N|Alta Alumno|PERGAMINO||
58654|52330|211|2004|2010-03-30|N|Egreso|CASEROS|E.N.E.T.NRO. 1|
58661|52316|206|1995|2010-03-30|S|Alta Alumno|AZUL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|
58662|52317|206|1995|2010-03-30|S|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58663|52318|201|2004|2010-03-30|N|Egreso|SAN CAYETANO|COLEGIO INGLES CATOLICO|
58664|52319|206|1995|2010-03-30|N|Alta Alumno|ADOLFO GONZALES CHAVES|INSTITUTO INMACULADA CONCEPCION|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58665|52321|206|1995|2010-03-30|N|Alta Alumno|TANDIL|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|
58666|52323|206|1995|2010-03-30|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58666|52323|206|1995|2010-03-30|N|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|BACHILLER MODALIDAD PRODUCCIÓN DE BIENES Y SERVICIOS
58667|52324|206|1995|2010-03-30|N|Alta Alumno|LAS FLORES|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58668|17139|209|2006|2010-03-30|N|Alta Alumno|LA PLATA||
58672|52326|206|1995|2010-03-30|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58672|52326|206|1995|2010-03-30|N|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|BACHILLER MODALIDAD PRODUCCIÓN DE BIENES Y SERVICIOS
58673|52329|206|1995|2010-03-30|N|Pasivo|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58674|52331|206|1995|2010-03-30|S|Egreso|TANDIL|ESCUELA POLIMODAL NRO. 2 FLORENTINO AMEGHINO|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58655|52336|201|2004|2010-03-31|N|Egreso|RAUCH|COLEGIO NACIONAL DR DIEGO DE SALINAS|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58669|51065|203|2009|2010-03-31|N|Alta Alumno|MAR DEL PLATA|COLEGIO ALEMAN DE TEMPERLEY|BACHILLER CON ORIENTACION EN CIENCIAS HUMANAS Y SOCIALES
58675|52333|206|1995|2010-03-31|S|Alta Alumno|TANDIL|ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA|Bachiller modalidad Prod.de Bienes y Servicios y Técnico en Prod.Agropecuaria
58676|52332|211|2004|2010-03-31|N|Alta Alumno|MARCOS PAZ|INSTITUTO SAN JOSE|BACHILLER CON ORIENTACION DOCENTE
58677|51106|212|2007|2010-03-31|N|Alta Alumno|MAR DEL PLATA|ESCUELA MIXTA SUPERIOR NORMAL SARMIENTO|
58678|50808|203|2009|2010-03-31|N|Pasivo|TANDIL|CENTRO EDUCATIVO RURAL N°1|BACHILLER ADMINISTRATIVO CONTABLE
58681|51016|212|2007|2010-03-31|N|Alta Alumno|TANDIL|COLEGIO DE LA SIERRA - DIPREGEP Nº 5347|BACHILLER MODALIDAD CIENCIAS NATURALES
58682|52339|201|2004b|2010-03-31|S|Egreso|MAR DE AJO|"ESCUELA DE EDUCACIÓN MEDIA N° 4 ""FRANCISCO P.MORENO"""|BACHILLER MODALIDAD CIENCIAS NATURALES
58683|52334|206|1995|2010-03-31|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|COLEGIO NACIONAL DR DIEGO DE SALINAS|
58685|52340|206|1995|2010-03-31|N|Egreso|TANDIL|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|
58686|52335|211|2004|2010-03-31|N|Alta Alumno|PUERTO BELGRANO|ESCUELA DE MINAS DR. HORACIO CARRILLO|
58687|52337|211|2004|2010-03-31|N|Alta Alumno|ADOLFO GONZALES CHAVES|COLEGIO NACIONAL DR DIEGO DE SALINAS|BACHILLER
58688|52343|201|2004|2010-03-31|N|Egreso|LOBERIA|ESCUELA MEDIA Nº 2|BACHILLER MODALIDAD CIENCIAS NATURALES
58689|52344|206|1995|2010-03-31|N|Alta Alumno|MAR DEL PLATA|ESCUELA DE COMERCIO NRO.30 ANGEL CERVERA|
58690|52345|206|1995|2010-03-31|N|Alta Alumno|MALARGÜE|ESCUELA DE COMERCIO LIBERTADOR GRAL. SAN MARTIN|
58691|52346|206|1995|2010-03-31|N|Alta Alumno|GODOY CRUZ|COLEGIO NACIONAL AGUSTIN ALVAREZ NRO. 5|
58692|52347|206|1995|2010-03-31|N|Alta Alumno|MAR DEL PLATA|COLEGIO NACIONAL DR DIEGO DE SALINAS|
58694|52341|211|2004|2010-03-31|N|Alta Alumno|REAL SAYANA||
58695|23159|211|2004|2010-03-31|N|Egreso|FLORIDA|ESCUELA POLIMODAL NRO. 2 BERNARDINO RIVADAVIA|BACHILLER EN CIENCIAS EXACTAS
58698|52342|211|2004|2010-03-31|N|Alta Alumno|REAL SAYANA||
58693|52351|206|1995|2010-04-05|N|Alta Alumno|SALADILLO|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58696|52349|211|2004|2010-04-05|N|Alta Alumno|SAN SALVADOR DE JUJUY|ESCUELA NACIONAL DE EDUCACION TECNICA N4|BACHILLER COMUN
58697|31768|212|2007|2010-04-05|N|Alta Alumno|MAR DEL PLATA|ESCUELA DE ENOLOGIA|BACHILLER MODALIDAD CIENCIAS NATURALES
58699|52352|201|2004|2010-04-05|N|Egreso|NECOCHEA||
58701|52353|206|1995|2010-04-05|N|Egreso|OLAVARRÍA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58702|52355|206|1995|2010-04-05|N|Alta Alumno|TANDIL|COLEGIO SAN JOSE|BACHILLER MODALIDAD CIENCIAS SOCIALES
58703|52356|206|1995|2010-04-05|S|Egreso|MAR DEL PLATA|INSTITUTO CARLOS TEJEDOR|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58704|52357|206|1995|2010-04-05|N|Pasivo|MAR DEL PLATA|COLEGIO INMACULADA|
58705|52358|205|2004|2010-04-06|N|Alta Alumno|OLAVARRÍA|ESC. SUPERIOR SARMIENTO|
58705|52358|205|2004|2010-04-06|N|Alta Alumno|OLAVARRÍA|ESCUELA POLIMODAL NRO. 10 JOSE MANUEL ESTRADA|BACHILLER CON ESPECIALIZACION EN CIENCIAS EXACTAS
58706|52359|206|1995|2010-04-06|N|Alta Alumno|MAR DEL PLATA|COL. NACIONAL MONS. DR. PABLO CABRERA|BACHILLER MODALIDAD CIENCIAS NATURALES
58707|52360|206|1995|2010-04-06|N|Alta Alumno|TANDIL|COLE. NACIONAL|
58708|52361|206|1995|2010-04-06|N|Abandono|TANDIL|ESC. SUPERIOR SARMIENTO|
58709|52363|206|1995|2010-04-06|N|Alta Alumno|TANDIL|COLEGIO ALMAFUERTE|
58710|52364|206|1995|2010-04-06|N|Alta Alumno|MAR DEL PLATA|COLEGIO NACIONAL SUPERIOR NRO. 1|
58712|52377|204|2003|2010-04-06|N|Alta Alumno|QUILMES|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|
58713|52365|206|1995|2010-04-06|N|Egreso|MAR DEL PLATA|ESCUELA DE EDUCACION TECNICA NRO.2 ING. FELIPE SENILLOSA|BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR
58714|52366|206|1995|2010-04-06|N|Abandono|MAR DEL PLATA|E.N.E.T. NRO. 5|
58716|19754|206|1995|2010-04-06|N|Egreso|RIO NEGRO|INSTITUTO PATAGONICO|BACHILLER COMUN
58718|52369|209|2006|2010-04-06|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58719|52362|211|2004|2010-04-06|N|Alta Alumno|MIRAMAR|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER ESPECIALIZADO EN ADMINISTRACIÓN CONTABLE
58720|52367|211|2004|2010-04-06|N|Alta Alumno|VEDIA|ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION
58724|52372|206|1995|2010-04-06|N|Alta Alumno|TANDIL|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|
58725|52373|206|1995|2010-04-06|N|Pasivo|MAR DEL PLATA|COLEGIO F.A.S.T.A. SAN VICENTE DE PAUL|BACHILLER MODALIDAD CIENCIAS NATURALES
58726|52374|206|1995|2010-04-06|N|Egreso|OLAVARRÍA|ESCUELA DE EDUCACION TECNICA NRO.2 LUCIANO FORTABAT|Bachiller modalidad Prod.de Bienes y Servicios y Técnico en Prod.Agropecuaria
58728|52376|206|1995|2010-04-06|N|Alta Alumno|MAIPU|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58729|52379|206|1995|2010-04-06|N|Alta Alumno|LA PLATA|COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|
58730|52380|206|1995|2010-04-06|N|Alta Alumno|GENERAL ROCA|E.N.E.T. NRO. 4|
58731|52382|206|1995|2010-04-06|S|Alta Alumno|PUERTO MADRYN|COLEGIO NACIONAL SUPERIOR NRO.1 DE RAWSON|
58731|52382|206|1995|2010-04-06|S|Alta Alumno|PUERTO MADRYN|Instituto Salesiano San José|Ciencias Naturales
58732|52383|206|1995|2010-04-06|N|Alta Alumno|SANTA ROSA|PROVINCIA DE LA PAMPA|
58733|52384|206|1995|2010-04-06|N|Alta Alumno|BALCARCE|INSTITUTO SAN JOSE|
58737|52371|207|1997|2010-04-06|N|Alta Alumno|TANDIL|ESCUELA BACHILLERATO TECNICO QUIMICO|
58722|52388|211|2004|2010-04-07|N|Alta Alumno|BAHIA BLANCA||
58723|52390|211|2004|2010-04-07|N|Alta Alumno|BAHIA BLANCA|COLEGIO SEC. JESUS DE LA BUENA ESPERANZA|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58734|52385|206|1995|2010-04-07|N|Alta Alumno|MAR DEL PLATA|COL. SANTA ISABEL DE HUNGRIA|
58735|52389|206|1995|2010-04-07|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58736|52391|206|1995|2010-04-07|N|Alta Alumno|LAPRIDA|ESCUELA DE ENOLOGIA|
58739|52386|211|2004|2010-04-07|N|Alta Alumno|BRAGADO||
58740|52387|211|2004|2010-04-07|N|Alta Alumno|CÓRDOBA|ESCUELA NORMAL S. MARTIN|BACHILLER PERITO MERCANTIL
58741|17305|206|1995|2010-04-08|N|Alta Alumno|MAR DEL PLATA|COLEGIO NUESTRA TIERRA|BACHILLER CON ORIENTACION EN CIENCIAS NATURALES
58742|52394|206|1995|2010-04-08|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58752|52392|212|2007|2010-04-08|N|Alta Alumno|LA PLATA|COLE. NACIONAL|
58776|50574|212|2007|2010-04-08|N|Egreso|AZUL|Eestn2 Felipe Senillosa Tandil|MAESTRO MAYOR DE OBRAS
58776|50574|212|2007|2010-04-08|N|Egreso|AZUL|MONS. AMERICO ORZALI|MAESTRO MAYOR DE OBRA
58743|52395|206|1995|2010-04-09|S|Egreso|TANDIL|ESCUELA DE EDUCACION MEDIA NRO. 10 GRAL. JOSE DE SAN MARTIN|BACHILLER ACADÉMICO
58744|10191|206|1995|2010-04-09|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR
58745|52397|206|1995|2010-04-09|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58746|52398|206|1995|2010-04-09|N|Alta Alumno|CALETA OLIVIA|ESCUELA NACIONAL DE COMERCIO DE ALDO BONZI|
58747|52399|206|1995|2010-04-09|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|ESCUELA DE LA ARMADA|
58748|52400|206|1995|2010-04-09|N|Alta Alumno|MAR DEL PLATA|COLEGIO SEC ANA PEREZ CIANI|
58749|15456|206|1995|2010-04-09|N|Alta Alumno|NECOCHEA|ESCUELA  DE EDUCACION TECNICA NRO.3|BACHILLER CON CAPACITACION LABORAL EN AUXILIAR EN INFORMATICA
58749|15456|206|1995|2010-04-09|N|Alta Alumno|NECOCHEA|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR
58750|52402|206|1995|2010-04-09|N|Alta Alumno|MAR DEL PLATA|ESCUELA DE BELLAS ARTES|
58751|52403|206|1995|2010-04-09|N|Alta Alumno|ADOLFO GONZALES CHAVES|ESCUELA AGROTECNICA SARMIENTO MEDIA AGUA|
58753|52404|206|1995|2010-04-09|N|Alta Alumno|TANDIL|ESC. NORMAL REGIONAL GENERAL SAN MARTIN|
58754|52405|206|1995|2010-04-09|N|Alta Alumno|SAN MARTIN|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|BACHILLER CON ORIENTACIÓN EN GESTIÓN Y ADMINISTRACIÓN ESPECIALIZADO EN MICROEMPR
58755|4869|206|1995|2010-04-09|N|Alta Alumno|AYACUCHO|ESCUELA AGRARIA NRO. 1 PERITO MORENO|Técnico en Producción Agropecuaria
58756|52408|206|1995|2010-04-09|N|Alta Alumno|AYACUCHO|ANGEL DOMINGO ROJAS|
58758|52412|206|1995|2010-04-09|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|COLEGIO ALVEAR|
58759|52413|206|1995|2010-04-09|N|Alta Alumno|VILLA GESELL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58760|52414|206|1995|2010-04-09|N|Alta Alumno|AZUL|ESCUELA INDUSTRIAL NRO.4 CENTRO DE CAPACITACION TECNICA NRO.5|
58761|52406|209|2006|2010-04-09|N|Alta Alumno|TANDIL|ESCUELA DE COMERCIO NRO.30 ANGEL CERVERA|BACHILLER ACADÉMICO
58762|16724|209|2006|2010-04-09|N|Alta Alumno|BENITO JUAREZ|ESCUELA DE EDUCACION SECUNDARIA NRO. 3 DR.BENITO JUAREZ|BACHILLER CIENCIAS BIOLOGICAS C/ORIEN. ECOLOGICA
58763|52417|208|1997|2010-04-09|N|Egreso|REALICÓ|INSTITUTO PRIVADO FRAY MAMERTO ESQUIU|PERITO MERCANTIL
58764|52410|212|2007|2010-04-09|N|Alta Alumno|AYACUCHO|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58764|52410|212|2007|2010-04-09|N|Alta Alumno|AYACUCHO|ESCUELA TECNICA Nº1 JUAN LABAT|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
58765|52415|211|2004|2010-04-09|N|Alta Alumno|MARCOS JUAREZ||
58766|52416|211|2004|2010-04-09|N|Alta Alumno|LA PLATA|ESCUELA DE COMERCIO LIBERTADOR GENERAL SAN M|BACHILLER CON ORIENTACION BIOLOGICA
58767|52418|211|2004|2010-04-09|N|Alta Alumno|GOYA||
58768|52419|211|2004|2010-04-09|N|Alta Alumno|LA PLATA|COLEGIO NACIONAL GENERAL DON TORIBIO DE LUZURIAGA|BACHILLER MERCANTIL
58769|52420|211|2004|2010-04-09|N|Alta Alumno|DIAMANTE|ESCUELA DE EDUCACION MEDIA NRO.7|PERITO MERCANTIL
58770|52421|211|2004|2010-04-09|N|Alta Alumno|SAN NICOLAS DE LOS ARROYOS||
58771|52423|211|2004|2010-04-09|N|Alta Alumno|CONCEPCION|ESC. NAC NRO.10 ALBARDON|BACHILLER CON ORIENTACION EN ELECTROMECANICA
58772|52422|211|2004|2010-04-09|N|Alta Alumno|GOYA|E.P.E.T.N2|
58775|50983|211|2004|2010-04-09|N|Alta Alumno|RAUCH|COLEGIO NACIONAL DR DIEGO DE SALINAS|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58773|52424|211|2004|2010-04-12|N|Alta Alumno|SAN MIGUEL DE TUCUMÁN|ESC. NACIONAL NRO.90|TÉCNICO MECANICO
58774|52425|211|2004|2010-04-12|N|Alta Alumno|SAN SALVADOR DE JUJUY|E.N.E.T. NRO.1 ING. ROGELIO BOERO|BACHILLER
58778|52426|211|2004|2010-04-12|N|Alta Alumno|APOSTOLES|ESCUELA NACIONAL DE COMERCIO NOCTURNA DOCTOR SANTIAGO SEGUNDO CORTINEZ|
58779|52427|211|2004|2010-04-12|N|Alta Alumno|MERLO|ANTONIO DE LA TORRE|PERITO MERCANTIL
58780|52428|211|2004|2010-04-12|N|Alta Alumno|SANTA ROSA DE RIO PRIMERO|F. FERRERO|BACHILLER CON ORIENTACION DOCENTE
58777|49214|211|2004|2010-04-13|N|Alta Alumno|TANDIL|COLEGIO NACIONAL PROFESOR FROILAN FERRERO|BACHILLER CON ORIENTACION EN GEST. Y ADMINISTRACION
58781|52429|211|2004|2010-04-13|N|Alta Alumno|SAN ISIDRO|ESCUELA MONSEÑOR DOCTOR JUAN A. VIDELA CUELLO|TÉCNICO EN ELECTROTECNIA
58782|52430|211|2004|2010-04-13|N|Alta Alumno|ALCIRA (GIGENA)|ESCUELA PROVINCIAL DE EDUCACION TECNICA NRO. 4|BACHILLER Y AUXILIAR DE ADMINISTRACION
58783|5917|204|2003|2010-04-13|N|Abandono|ADOLFO GONZALES CHAVES|COLEGIO HOLANDES (EX 9000)|
58783|5917|204|2003|2010-04-13|N|Abandono|ADOLFO GONZALES CHAVES|COL. NAC. P. CABRERA|
58784|52431|206|1995|2010-04-13|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58784|52431|206|1995|2010-04-13|N|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|TÉCNICO ELECTROMECANICO
58785|52432|206|1995|2010-04-13|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58786|52433|206|1995|2010-04-13|N|Alta Alumno|MAR DEL PLATA|E.N.E.T. NRO. 5|
58787|52435|206|1995|2010-04-13|N|Alta Alumno|TANDIL|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58787|52435|206|1995|2010-04-13|N|Alta Alumno|TANDIL|INSTITUTO BRIGADIER GENERAL MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
58788|52435|212|2007|2010-04-13|N|Alta Alumno|TANDIL|COLEGIO CENTRAL UNIVERSITARIO MARIANO MORENO|BACHILLER ESPECIALIZADO EN PEDAGOGIA
58788|52435|212|2007|2010-04-13|N|Alta Alumno|TANDIL|INSTITUTO BRIGADIER GENERAL MARTIN RODRIGUEZ|BACHILLER CON ORIENTACION EN ECONOMIA Y GESTION DE LAS ORG.
58789|52436|206|1995|2010-04-13|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58789|52436|206|1995|2010-04-13|N|Alta Alumno|Ciudad Autónoma de Buenos Aires|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|TÉCNICO MECANICO SISTEMA DUAL
58790|52437|206|1995|2010-04-13|N|Egreso|TANDIL|E.E. SEC. Nº 11 (EX CENTRO POLIVALENTE DE ARTE DE TANDIL)|Certificado de Educación Polimodal Modalidad Cs. Nat. y Técnico Medio Agropec.
58791|52438|206|1995|2010-04-13|N|Abandono|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58792|52439|206|1995|2010-04-13|N|Alta Alumno|MIRAMAR|VICTORINA L. DE NAVARRO|
58793|52441|201|2004|2010-04-14|N|Alta Alumno|TANDIL|ESCUELA DE COMERCIO EUSEBIO DE JESUS DOJORTI|
58794|52440|206|1995|2010-04-14|N|Alta Alumno|MAR DEL PLATA|ESCUELA DE COMERCIO DR. SANTIAGO S. CORTINEZ|
58795|52442|206|1995|2010-04-14|N|Pasivo|PUERTO MADRYN|COL. NACIONAL MONS. DR. PABLO CABRERA|
58796|52443|206|1995|2010-04-14|N|Alta Alumno|TANDIL|ESCUELA INDUSTRIAL DOMINGO F. SARMIENTO|
58796|52443|206|1995|2010-04-14|N|Alta Alumno|TANDIL|ESCUELA TECNICA NRO. 2 ING. FELIPE SENILLOSA|BACHILLER CON ORIENTACION EN PROD. DE BS. Y SERV.
